dates,prices,card,expansion
05.04.2020,0.48,Teysa-Envoy-of-Ghosts,Commander-2015
06.04.2020,0.6,Teysa-Envoy-of-Ghosts,Commander-2015
08.04.2020,0.76,Teysa-Envoy-of-Ghosts,Commander-2015
09.04.2020,0.59,Teysa-Envoy-of-Ghosts,Commander-2015
10.04.2020,0.35,Teysa-Envoy-of-Ghosts,Commander-2015
11.04.2020,1.43,Teysa-Envoy-of-Ghosts,Commander-2015
13.04.2020,0.49,Teysa-Envoy-of-Ghosts,Commander-2015
14.04.2020,0.53,Teysa-Envoy-of-Ghosts,Commander-2015
15.04.2020,0.48,Teysa-Envoy-of-Ghosts,Commander-2015
16.04.2020,0.5,Teysa-Envoy-of-Ghosts,Commander-2015
18.04.2020,0.87,Teysa-Envoy-of-Ghosts,Commander-2015
20.04.2020,0.25,Teysa-Envoy-of-Ghosts,Commander-2015
21.04.2020,0.45,Teysa-Envoy-of-Ghosts,Commander-2015
22.04.2020,0.91,Teysa-Envoy-of-Ghosts,Commander-2015
23.04.2020,0.85,Teysa-Envoy-of-Ghosts,Commander-2015
26.04.2020,0.45,Teysa-Envoy-of-Ghosts,Commander-2015
28.04.2020,0.74,Teysa-Envoy-of-Ghosts,Commander-2015
30.04.2020,0.7,Teysa-Envoy-of-Ghosts,Commander-2015
01.05.2020,0.48,Teysa-Envoy-of-Ghosts,Commander-2015
02.05.2020,0.62,Teysa-Envoy-of-Ghosts,Commander-2015
05.05.2020,0.48,Teysa-Envoy-of-Ghosts,Commander-2015
06.05.2020,0.49,Teysa-Envoy-of-Ghosts,Commander-2015
08.05.2020,0.33,Teysa-Envoy-of-Ghosts,Commander-2015
09.05.2020,0.49,Teysa-Envoy-of-Ghosts,Commander-2015
10.05.2020,0.45,Teysa-Envoy-of-Ghosts,Commander-2015
12.05.2020,0.82,Teysa-Envoy-of-Ghosts,Commander-2015
13.05.2020,0.25,Teysa-Envoy-of-Ghosts,Commander-2015
16.05.2020,0.78,Teysa-Envoy-of-Ghosts,Commander-2015
17.05.2020,0.99,Teysa-Envoy-of-Ghosts,Commander-2015
19.05.2020,0.62,Teysa-Envoy-of-Ghosts,Commander-2015
13.03.2020,0.28,Orochi-Hatchery,Commander-2015
16.03.2020,0.39,Orochi-Hatchery,Commander-2015
19.03.2020,0.26,Orochi-Hatchery,Commander-2015
25.03.2020,0.1,Orochi-Hatchery,Commander-2015
26.03.2020,0.29,Orochi-Hatchery,Commander-2015
28.03.2020,0.29,Orochi-Hatchery,Commander-2015
01.04.2020,0.34,Orochi-Hatchery,Commander-2015
02.04.2020,0.33,Orochi-Hatchery,Commander-2015
04.04.2020,0.24,Orochi-Hatchery,Commander-2015
05.04.2020,0.6,Orochi-Hatchery,Commander-2015
14.04.2020,0.1,Orochi-Hatchery,Commander-2015
15.04.2020,0.6,Orochi-Hatchery,Commander-2015
17.04.2020,0.28,Orochi-Hatchery,Commander-2015
20.04.2020,0.2,Orochi-Hatchery,Commander-2015
21.04.2020,0.33,Orochi-Hatchery,Commander-2015
23.04.2020,0.09,Orochi-Hatchery,Commander-2015
26.04.2020,0.33,Orochi-Hatchery,Commander-2015
28.04.2020,0.19,Orochi-Hatchery,Commander-2015
29.04.2020,0.37,Orochi-Hatchery,Commander-2015
02.05.2020,0.16,Orochi-Hatchery,Commander-2015
05.05.2020,0.25,Orochi-Hatchery,Commander-2015
06.05.2020,0.2,Orochi-Hatchery,Commander-2015
07.05.2020,0.44,Orochi-Hatchery,Commander-2015
11.05.2020,0.19,Orochi-Hatchery,Commander-2015
13.05.2020,0.26,Orochi-Hatchery,Commander-2015
16.05.2020,0.29,Orochi-Hatchery,Commander-2015
17.05.2020,0.25,Orochi-Hatchery,Commander-2015
18.05.2020,0.49,Orochi-Hatchery,Commander-2015
19.05.2020,0.69,Orochi-Hatchery,Commander-2015
20.05.2020,0.31,Orochi-Hatchery,Commander-2015
18.03.2020,0.5,Staff-of-Nin,Commander-2015
20.03.2020,0.99,Staff-of-Nin,Commander-2015
23.03.2020,1.0,Staff-of-Nin,Commander-2015
26.03.2020,0.65,Staff-of-Nin,Commander-2015
28.03.2020,0.15,Staff-of-Nin,Commander-2015
31.03.2020,0.89,Staff-of-Nin,Commander-2015
01.04.2020,0.69,Staff-of-Nin,Commander-2015
06.04.2020,0.47,Staff-of-Nin,Commander-2015
07.04.2020,0.4,Staff-of-Nin,Commander-2015
08.04.2020,0.5,Staff-of-Nin,Commander-2015
10.04.2020,0.55,Staff-of-Nin,Commander-2015
12.04.2020,0.62,Staff-of-Nin,Commander-2015
16.04.2020,1.0,Staff-of-Nin,Commander-2015
17.04.2020,0.45,Staff-of-Nin,Commander-2015
21.04.2020,0.92,Staff-of-Nin,Commander-2015
22.04.2020,0.88,Staff-of-Nin,Commander-2015
25.04.2020,1.59,Staff-of-Nin,Commander-2015
26.04.2020,0.5,Staff-of-Nin,Commander-2015
27.04.2020,0.64,Staff-of-Nin,Commander-2015
30.04.2020,0.65,Staff-of-Nin,Commander-2015
03.05.2020,1.55,Staff-of-Nin,Commander-2015
04.05.2020,0.38,Staff-of-Nin,Commander-2015
05.05.2020,0.5,Staff-of-Nin,Commander-2015
06.05.2020,0.6,Staff-of-Nin,Commander-2015
10.05.2020,0.79,Staff-of-Nin,Commander-2015
11.05.2020,0.5,Staff-of-Nin,Commander-2015
17.05.2020,1.59,Staff-of-Nin,Commander-2015
18.05.2020,0.6,Staff-of-Nin,Commander-2015
19.05.2020,0.88,Staff-of-Nin,Commander-2015
20.05.2020,0.4,Staff-of-Nin,Commander-2015
01.04.2020,3.49,Ezuri-s-Predation,Commander-2015
02.04.2020,3.09,Ezuri-s-Predation,Commander-2015
03.04.2020,1.6,Ezuri-s-Predation,Commander-2015
04.04.2020,4.25,Ezuri-s-Predation,Commander-2015
05.04.2020,3.92,Ezuri-s-Predation,Commander-2015
06.04.2020,2.49,Ezuri-s-Predation,Commander-2015
07.04.2020,2.49,Ezuri-s-Predation,Commander-2015
08.04.2020,4.0,Ezuri-s-Predation,Commander-2015
10.04.2020,4.25,Ezuri-s-Predation,Commander-2015
12.04.2020,4.44,Ezuri-s-Predation,Commander-2015
14.04.2020,4.0,Ezuri-s-Predation,Commander-2015
15.04.2020,4.95,Ezuri-s-Predation,Commander-2015
20.04.2020,2.0,Ezuri-s-Predation,Commander-2015
21.04.2020,2.5,Ezuri-s-Predation,Commander-2015
24.04.2020,4.12,Ezuri-s-Predation,Commander-2015
26.04.2020,3.22,Ezuri-s-Predation,Commander-2015
28.04.2020,2.8,Ezuri-s-Predation,Commander-2015
29.04.2020,5.79,Ezuri-s-Predation,Commander-2015
30.04.2020,5.99,Ezuri-s-Predation,Commander-2015
02.05.2020,2.64,Ezuri-s-Predation,Commander-2015
03.05.2020,3.0,Ezuri-s-Predation,Commander-2015
05.05.2020,4.37,Ezuri-s-Predation,Commander-2015
06.05.2020,3.49,Ezuri-s-Predation,Commander-2015
07.05.2020,3.49,Ezuri-s-Predation,Commander-2015
09.05.2020,3.84,Ezuri-s-Predation,Commander-2015
10.05.2020,3.5,Ezuri-s-Predation,Commander-2015
12.05.2020,4.31,Ezuri-s-Predation,Commander-2015
16.05.2020,2.7,Ezuri-s-Predation,Commander-2015
18.05.2020,5.71,Ezuri-s-Predation,Commander-2015
19.05.2020,3.5,Ezuri-s-Predation,Commander-2015
26.03.2020,0.55,Blue-Sun-s-Zenith,Commander-2015
27.03.2020,0.99,Blue-Sun-s-Zenith,Commander-2015
28.03.2020,1.59,Blue-Sun-s-Zenith,Commander-2015
01.04.2020,0.5,Blue-Sun-s-Zenith,Commander-2015
02.04.2020,0.9,Blue-Sun-s-Zenith,Commander-2015
06.04.2020,1.37,Blue-Sun-s-Zenith,Commander-2015
07.04.2020,0.99,Blue-Sun-s-Zenith,Commander-2015
08.04.2020,0.83,Blue-Sun-s-Zenith,Commander-2015
09.04.2020,0.85,Blue-Sun-s-Zenith,Commander-2015
10.04.2020,0.85,Blue-Sun-s-Zenith,Commander-2015
11.04.2020,1.0,Blue-Sun-s-Zenith,Commander-2015
15.04.2020,0.85,Blue-Sun-s-Zenith,Commander-2015
21.04.2020,0.94,Blue-Sun-s-Zenith,Commander-2015
22.04.2020,1.5,Blue-Sun-s-Zenith,Commander-2015
25.04.2020,0.5,Blue-Sun-s-Zenith,Commander-2015
27.04.2020,0.7,Blue-Sun-s-Zenith,Commander-2015
28.04.2020,2.0,Blue-Sun-s-Zenith,Commander-2015
30.04.2020,1.5,Blue-Sun-s-Zenith,Commander-2015
01.05.2020,0.75,Blue-Sun-s-Zenith,Commander-2015
03.05.2020,1.05,Blue-Sun-s-Zenith,Commander-2015
07.05.2020,1.25,Blue-Sun-s-Zenith,Commander-2015
08.05.2020,0.7,Blue-Sun-s-Zenith,Commander-2015
09.05.2020,1.02,Blue-Sun-s-Zenith,Commander-2015
10.05.2020,0.84,Blue-Sun-s-Zenith,Commander-2015
13.05.2020,1.99,Blue-Sun-s-Zenith,Commander-2015
14.05.2020,1.35,Blue-Sun-s-Zenith,Commander-2015
15.05.2020,0.65,Blue-Sun-s-Zenith,Commander-2015
18.05.2020,0.5,Blue-Sun-s-Zenith,Commander-2015
19.05.2020,1.07,Blue-Sun-s-Zenith,Commander-2015
20.05.2020,1.0,Blue-Sun-s-Zenith,Commander-2015
29.03.2020,0.82,Windfall,Commander-2015
30.03.2020,1.5,Windfall,Commander-2015
31.03.2020,1.78,Windfall,Commander-2015
01.04.2020,0.54,Windfall,Commander-2015
02.04.2020,1.32,Windfall,Commander-2015
04.04.2020,1.14,Windfall,Commander-2015
05.04.2020,0.66,Windfall,Commander-2015
07.04.2020,1.14,Windfall,Commander-2015
08.04.2020,1.8,Windfall,Commander-2015
09.04.2020,0.55,Windfall,Commander-2015
12.04.2020,0.4,Windfall,Commander-2015
13.04.2020,1.45,Windfall,Commander-2015
15.04.2020,0.85,Windfall,Commander-2015
16.04.2020,1.21,Windfall,Commander-2015
18.04.2020,1.21,Windfall,Commander-2015
20.04.2020,1.51,Windfall,Commander-2015
21.04.2020,0.9,Windfall,Commander-2015
23.04.2020,2.24,Windfall,Commander-2015
24.04.2020,0.67,Windfall,Commander-2015
26.04.2020,1.14,Windfall,Commander-2015
27.04.2020,0.75,Windfall,Commander-2015
28.04.2020,0.7,Windfall,Commander-2015
02.05.2020,0.68,Windfall,Commander-2015
03.05.2020,0.98,Windfall,Commander-2015
04.05.2020,1.07,Windfall,Commander-2015
08.05.2020,1.0,Windfall,Commander-2015
11.05.2020,1.44,Windfall,Commander-2015
14.05.2020,1.2,Windfall,Commander-2015
15.05.2020,0.45,Windfall,Commander-2015
20.05.2020,1.19,Windfall,Commander-2015
25.12.2019,0.1,Elvish-Visionary,Commander-2015
04.01.2020,0.3,Elvish-Visionary,Commander-2015
06.01.2020,0.28,Elvish-Visionary,Commander-2015
08.01.2020,0.14,Elvish-Visionary,Commander-2015
13.01.2020,0.49,Elvish-Visionary,Commander-2015
15.01.2020,0.2,Elvish-Visionary,Commander-2015
21.01.2020,0.1,Elvish-Visionary,Commander-2015
27.01.2020,0.15,Elvish-Visionary,Commander-2015
04.02.2020,0.19,Elvish-Visionary,Commander-2015
11.02.2020,0.1,Elvish-Visionary,Commander-2015
17.02.2020,0.05,Elvish-Visionary,Commander-2015
25.02.2020,0.15,Elvish-Visionary,Commander-2015
01.03.2020,0.16,Elvish-Visionary,Commander-2015
07.03.2020,0.05,Elvish-Visionary,Commander-2015
10.03.2020,0.15,Elvish-Visionary,Commander-2015
15.03.2020,0.15,Elvish-Visionary,Commander-2015
24.03.2020,0.23,Elvish-Visionary,Commander-2015
28.03.2020,0.17,Elvish-Visionary,Commander-2015
07.04.2020,0.17,Elvish-Visionary,Commander-2015
16.04.2020,0.3,Elvish-Visionary,Commander-2015
17.04.2020,0.15,Elvish-Visionary,Commander-2015
18.04.2020,0.15,Elvish-Visionary,Commander-2015
19.04.2020,0.15,Elvish-Visionary,Commander-2015
21.04.2020,0.15,Elvish-Visionary,Commander-2015
28.04.2020,0.48,Elvish-Visionary,Commander-2015
03.05.2020,0.25,Elvish-Visionary,Commander-2015
08.05.2020,0.14,Elvish-Visionary,Commander-2015
13.05.2020,0.1,Elvish-Visionary,Commander-2015
16.05.2020,0.1,Elvish-Visionary,Commander-2015
18.05.2020,0.15,Elvish-Visionary,Commander-2015
06.03.2020,1.35,OranRief-the-Vastwood,Commander-2015
07.03.2020,1.0,OranRief-the-Vastwood,Commander-2015
08.03.2020,1.0,OranRief-the-Vastwood,Commander-2015
10.03.2020,0.49,OranRief-the-Vastwood,Commander-2015
11.03.2020,1.49,OranRief-the-Vastwood,Commander-2015
13.03.2020,1.52,OranRief-the-Vastwood,Commander-2015
14.03.2020,0.5,OranRief-the-Vastwood,Commander-2015
15.03.2020,0.72,OranRief-the-Vastwood,Commander-2015
24.03.2020,1.64,OranRief-the-Vastwood,Commander-2015
26.03.2020,1.4,OranRief-the-Vastwood,Commander-2015
28.03.2020,0.99,OranRief-the-Vastwood,Commander-2015
04.04.2020,0.99,OranRief-the-Vastwood,Commander-2015
07.04.2020,0.95,OranRief-the-Vastwood,Commander-2015
08.04.2020,0.88,OranRief-the-Vastwood,Commander-2015
13.04.2020,0.9,OranRief-the-Vastwood,Commander-2015
14.04.2020,0.57,OranRief-the-Vastwood,Commander-2015
17.04.2020,0.64,OranRief-the-Vastwood,Commander-2015
23.04.2020,0.79,OranRief-the-Vastwood,Commander-2015
25.04.2020,0.6,OranRief-the-Vastwood,Commander-2015
27.04.2020,0.8,OranRief-the-Vastwood,Commander-2015
28.04.2020,1.48,OranRief-the-Vastwood,Commander-2015
05.05.2020,0.58,OranRief-the-Vastwood,Commander-2015
06.05.2020,0.87,OranRief-the-Vastwood,Commander-2015
08.05.2020,1.49,OranRief-the-Vastwood,Commander-2015
09.05.2020,0.75,OranRief-the-Vastwood,Commander-2015
10.05.2020,0.77,OranRief-the-Vastwood,Commander-2015
12.05.2020,0.79,OranRief-the-Vastwood,Commander-2015
17.05.2020,0.7,OranRief-the-Vastwood,Commander-2015
18.05.2020,1.89,OranRief-the-Vastwood,Commander-2015
20.05.2020,0.91,OranRief-the-Vastwood,Commander-2015
15.03.2020,1.38,Righteous-Confluence,Commander-2015
18.03.2020,1.19,Righteous-Confluence,Commander-2015
20.03.2020,0.95,Righteous-Confluence,Commander-2015
23.03.2020,1.6,Righteous-Confluence,Commander-2015
24.03.2020,0.7,Righteous-Confluence,Commander-2015
27.03.2020,0.39,Righteous-Confluence,Commander-2015
30.03.2020,1.27,Righteous-Confluence,Commander-2015
03.04.2020,1.39,Righteous-Confluence,Commander-2015
04.04.2020,0.65,Righteous-Confluence,Commander-2015
05.04.2020,0.95,Righteous-Confluence,Commander-2015
06.04.2020,0.47,Righteous-Confluence,Commander-2015
08.04.2020,0.64,Righteous-Confluence,Commander-2015
09.04.2020,0.93,Righteous-Confluence,Commander-2015
10.04.2020,0.39,Righteous-Confluence,Commander-2015
15.04.2020,0.55,Righteous-Confluence,Commander-2015
16.04.2020,1.0,Righteous-Confluence,Commander-2015
17.04.2020,0.81,Righteous-Confluence,Commander-2015
22.04.2020,0.48,Righteous-Confluence,Commander-2015
24.04.2020,0.85,Righteous-Confluence,Commander-2015
27.04.2020,1.34,Righteous-Confluence,Commander-2015
29.04.2020,0.81,Righteous-Confluence,Commander-2015
01.05.2020,0.9,Righteous-Confluence,Commander-2015
05.05.2020,0.97,Righteous-Confluence,Commander-2015
06.05.2020,0.5,Righteous-Confluence,Commander-2015
07.05.2020,1.6,Righteous-Confluence,Commander-2015
08.05.2020,0.51,Righteous-Confluence,Commander-2015
11.05.2020,0.99,Righteous-Confluence,Commander-2015
15.05.2020,0.5,Righteous-Confluence,Commander-2015
16.05.2020,0.35,Righteous-Confluence,Commander-2015
19.05.2020,0.71,Righteous-Confluence,Commander-2015
14.03.2020,2.01,Shielded-by-Faith,Commander-2015
16.03.2020,2.69,Shielded-by-Faith,Commander-2015
17.03.2020,1.47,Shielded-by-Faith,Commander-2015
20.03.2020,1.84,Shielded-by-Faith,Commander-2015
21.03.2020,2.54,Shielded-by-Faith,Commander-2015
22.03.2020,2.4,Shielded-by-Faith,Commander-2015
24.03.2020,2.41,Shielded-by-Faith,Commander-2015
27.03.2020,1.0,Shielded-by-Faith,Commander-2015
29.03.2020,1.99,Shielded-by-Faith,Commander-2015
31.03.2020,1.5,Shielded-by-Faith,Commander-2015
02.04.2020,1.6,Shielded-by-Faith,Commander-2015
03.04.2020,2.0,Shielded-by-Faith,Commander-2015
08.04.2020,1.26,Shielded-by-Faith,Commander-2015
09.04.2020,1.99,Shielded-by-Faith,Commander-2015
12.04.2020,1.89,Shielded-by-Faith,Commander-2015
13.04.2020,1.74,Shielded-by-Faith,Commander-2015
15.04.2020,1.37,Shielded-by-Faith,Commander-2015
20.04.2020,2.49,Shielded-by-Faith,Commander-2015
22.04.2020,1.68,Shielded-by-Faith,Commander-2015
23.04.2020,2.68,Shielded-by-Faith,Commander-2015
24.04.2020,1.35,Shielded-by-Faith,Commander-2015
28.04.2020,1.5,Shielded-by-Faith,Commander-2015
30.04.2020,1.22,Shielded-by-Faith,Commander-2015
12.05.2020,1.99,Shielded-by-Faith,Commander-2015
13.05.2020,1.55,Shielded-by-Faith,Commander-2015
14.05.2020,0.92,Shielded-by-Faith,Commander-2015
16.05.2020,2.43,Shielded-by-Faith,Commander-2015
17.05.2020,1.08,Shielded-by-Faith,Commander-2015
18.05.2020,1.59,Shielded-by-Faith,Commander-2015
19.05.2020,1.15,Shielded-by-Faith,Commander-2015
10.03.2020,0.23,Fate-Unraveler,Commander-2015
17.03.2020,0.15,Fate-Unraveler,Commander-2015
18.03.2020,0.4,Fate-Unraveler,Commander-2015
19.03.2020,0.23,Fate-Unraveler,Commander-2015
22.03.2020,0.1,Fate-Unraveler,Commander-2015
23.03.2020,0.48,Fate-Unraveler,Commander-2015
28.03.2020,0.05,Fate-Unraveler,Commander-2015
30.03.2020,0.72,Fate-Unraveler,Commander-2015
31.03.2020,0.25,Fate-Unraveler,Commander-2015
07.04.2020,0.44,Fate-Unraveler,Commander-2015
09.04.2020,0.5,Fate-Unraveler,Commander-2015
10.04.2020,0.43,Fate-Unraveler,Commander-2015
12.04.2020,0.48,Fate-Unraveler,Commander-2015
14.04.2020,0.63,Fate-Unraveler,Commander-2015
15.04.2020,0.73,Fate-Unraveler,Commander-2015
16.04.2020,0.75,Fate-Unraveler,Commander-2015
19.04.2020,0.95,Fate-Unraveler,Commander-2015
20.04.2020,0.42,Fate-Unraveler,Commander-2015
21.04.2020,0.25,Fate-Unraveler,Commander-2015
26.04.2020,0.33,Fate-Unraveler,Commander-2015
01.05.2020,0.63,Fate-Unraveler,Commander-2015
04.05.2020,0.22,Fate-Unraveler,Commander-2015
05.05.2020,0.48,Fate-Unraveler,Commander-2015
07.05.2020,0.09,Fate-Unraveler,Commander-2015
08.05.2020,0.25,Fate-Unraveler,Commander-2015
09.05.2020,0.23,Fate-Unraveler,Commander-2015
10.05.2020,0.35,Fate-Unraveler,Commander-2015
12.05.2020,0.42,Fate-Unraveler,Commander-2015
19.05.2020,0.33,Fate-Unraveler,Commander-2015
20.05.2020,0.25,Fate-Unraveler,Commander-2015
05.03.2020,0.69,Chain-Reaction,Commander-2015
06.03.2020,0.89,Chain-Reaction,Commander-2015
07.03.2020,0.3,Chain-Reaction,Commander-2015
09.03.2020,0.5,Chain-Reaction,Commander-2015
11.03.2020,0.33,Chain-Reaction,Commander-2015
12.03.2020,0.24,Chain-Reaction,Commander-2015
14.03.2020,0.5,Chain-Reaction,Commander-2015
19.03.2020,0.2,Chain-Reaction,Commander-2015
21.03.2020,0.4,Chain-Reaction,Commander-2015
30.03.2020,0.49,Chain-Reaction,Commander-2015
01.04.2020,0.49,Chain-Reaction,Commander-2015
09.04.2020,0.14,Chain-Reaction,Commander-2015
14.04.2020,0.11,Chain-Reaction,Commander-2015
15.04.2020,0.32,Chain-Reaction,Commander-2015
18.04.2020,0.39,Chain-Reaction,Commander-2015
22.04.2020,0.25,Chain-Reaction,Commander-2015
24.04.2020,0.39,Chain-Reaction,Commander-2015
28.04.2020,0.4,Chain-Reaction,Commander-2015
01.05.2020,0.74,Chain-Reaction,Commander-2015
05.05.2020,0.37,Chain-Reaction,Commander-2015
06.05.2020,0.22,Chain-Reaction,Commander-2015
08.05.2020,0.74,Chain-Reaction,Commander-2015
11.05.2020,0.36,Chain-Reaction,Commander-2015
12.05.2020,0.74,Chain-Reaction,Commander-2015
14.05.2020,0.24,Chain-Reaction,Commander-2015
15.05.2020,0.45,Chain-Reaction,Commander-2015
17.05.2020,0.24,Chain-Reaction,Commander-2015
18.05.2020,0.56,Chain-Reaction,Commander-2015
19.05.2020,0.5,Chain-Reaction,Commander-2015
20.05.2020,0.48,Chain-Reaction,Commander-2015
22.01.2020,0.49,Experiment-One,Commander-2015
24.01.2020,0.99,Experiment-One,Commander-2015
25.01.2020,0.99,Experiment-One,Commander-2015
29.01.2020,1.75,Experiment-One,Commander-2015
30.01.2020,1.69,Experiment-One,Commander-2015
31.01.2020,1.7,Experiment-One,Commander-2015
04.02.2020,1.45,Experiment-One,Commander-2015
05.02.2020,0.88,Experiment-One,Commander-2015
06.02.2020,1.61,Experiment-One,Commander-2015
07.02.2020,0.88,Experiment-One,Commander-2015
10.02.2020,0.93,Experiment-One,Commander-2015
12.02.2020,0.8,Experiment-One,Commander-2015
13.02.2020,0.9,Experiment-One,Commander-2015
23.02.2020,0.58,Experiment-One,Commander-2015
26.02.2020,1.49,Experiment-One,Commander-2015
05.03.2020,1.5,Experiment-One,Commander-2015
06.03.2020,0.99,Experiment-One,Commander-2015
10.03.2020,0.78,Experiment-One,Commander-2015
11.03.2020,1.49,Experiment-One,Commander-2015
30.03.2020,0.49,Experiment-One,Commander-2015
05.04.2020,1.17,Experiment-One,Commander-2015
08.04.2020,1.14,Experiment-One,Commander-2015
23.04.2020,0.92,Experiment-One,Commander-2015
25.04.2020,0.8,Experiment-One,Commander-2015
27.04.2020,1.6,Experiment-One,Commander-2015
30.04.2020,0.74,Experiment-One,Commander-2015
04.05.2020,0.99,Experiment-One,Commander-2015
05.05.2020,1.74,Experiment-One,Commander-2015
09.05.2020,0.82,Experiment-One,Commander-2015
15.05.2020,0.91,Experiment-One,Commander-2015
18.03.2020,0.32,Mosswort-Bridge,Commander-2015
19.03.2020,0.41,Mosswort-Bridge,Commander-2015
20.03.2020,0.95,Mosswort-Bridge,Commander-2015
22.03.2020,0.35,Mosswort-Bridge,Commander-2015
26.03.2020,0.63,Mosswort-Bridge,Commander-2015
27.03.2020,0.65,Mosswort-Bridge,Commander-2015
30.03.2020,0.95,Mosswort-Bridge,Commander-2015
31.03.2020,0.75,Mosswort-Bridge,Commander-2015
01.04.2020,0.62,Mosswort-Bridge,Commander-2015
03.04.2020,0.48,Mosswort-Bridge,Commander-2015
08.04.2020,0.28,Mosswort-Bridge,Commander-2015
15.04.2020,0.25,Mosswort-Bridge,Commander-2015
16.04.2020,0.49,Mosswort-Bridge,Commander-2015
18.04.2020,0.75,Mosswort-Bridge,Commander-2015
20.04.2020,0.49,Mosswort-Bridge,Commander-2015
23.04.2020,0.24,Mosswort-Bridge,Commander-2015
25.04.2020,0.58,Mosswort-Bridge,Commander-2015
28.04.2020,0.64,Mosswort-Bridge,Commander-2015
30.04.2020,0.48,Mosswort-Bridge,Commander-2015
01.05.2020,0.69,Mosswort-Bridge,Commander-2015
02.05.2020,0.24,Mosswort-Bridge,Commander-2015
04.05.2020,0.5,Mosswort-Bridge,Commander-2015
05.05.2020,0.28,Mosswort-Bridge,Commander-2015
06.05.2020,0.24,Mosswort-Bridge,Commander-2015
08.05.2020,0.29,Mosswort-Bridge,Commander-2015
10.05.2020,0.45,Mosswort-Bridge,Commander-2015
12.05.2020,0.2,Mosswort-Bridge,Commander-2015
14.05.2020,0.25,Mosswort-Bridge,Commander-2015
19.05.2020,0.3,Mosswort-Bridge,Commander-2015
20.05.2020,0.34,Mosswort-Bridge,Commander-2015
11.03.2020,0.16,Rogue-s-Passage,Commander-2015
23.03.2020,0.17,Rogue-s-Passage,Commander-2015
24.03.2020,0.23,Rogue-s-Passage,Commander-2015
26.03.2020,0.3,Rogue-s-Passage,Commander-2015
29.03.2020,0.05,Rogue-s-Passage,Commander-2015
31.03.2020,0.09,Rogue-s-Passage,Commander-2015
01.04.2020,0.18,Rogue-s-Passage,Commander-2015
06.04.2020,0.25,Rogue-s-Passage,Commander-2015
07.04.2020,0.33,Rogue-s-Passage,Commander-2015
12.04.2020,0.21,Rogue-s-Passage,Commander-2015
14.04.2020,0.2,Rogue-s-Passage,Commander-2015
15.04.2020,0.2,Rogue-s-Passage,Commander-2015
16.04.2020,0.09,Rogue-s-Passage,Commander-2015
17.04.2020,0.2,Rogue-s-Passage,Commander-2015
18.04.2020,0.2,Rogue-s-Passage,Commander-2015
19.04.2020,0.24,Rogue-s-Passage,Commander-2015
21.04.2020,0.3,Rogue-s-Passage,Commander-2015
25.04.2020,0.3,Rogue-s-Passage,Commander-2015
28.04.2020,0.24,Rogue-s-Passage,Commander-2015
08.05.2020,0.23,Rogue-s-Passage,Commander-2015
10.05.2020,0.49,Rogue-s-Passage,Commander-2015
11.05.2020,0.35,Rogue-s-Passage,Commander-2015
12.05.2020,0.2,Rogue-s-Passage,Commander-2015
13.05.2020,0.14,Rogue-s-Passage,Commander-2015
14.05.2020,0.43,Rogue-s-Passage,Commander-2015
15.05.2020,0.69,Rogue-s-Passage,Commander-2015
16.05.2020,0.14,Rogue-s-Passage,Commander-2015
18.05.2020,0.35,Rogue-s-Passage,Commander-2015
19.05.2020,0.23,Rogue-s-Passage,Commander-2015
20.05.2020,0.19,Rogue-s-Passage,Commander-2015
16.03.2020,0.25,Vivid-Grove,Commander-2015
18.03.2020,0.35,Vivid-Grove,Commander-2015
21.03.2020,0.1,Vivid-Grove,Commander-2015
22.03.2020,0.33,Vivid-Grove,Commander-2015
23.03.2020,0.17,Vivid-Grove,Commander-2015
24.03.2020,0.33,Vivid-Grove,Commander-2015
26.03.2020,0.4,Vivid-Grove,Commander-2015
28.03.2020,0.1,Vivid-Grove,Commander-2015
31.03.2020,0.08,Vivid-Grove,Commander-2015
01.04.2020,0.09,Vivid-Grove,Commander-2015
04.04.2020,0.1,Vivid-Grove,Commander-2015
08.04.2020,0.39,Vivid-Grove,Commander-2015
15.04.2020,0.25,Vivid-Grove,Commander-2015
17.04.2020,0.48,Vivid-Grove,Commander-2015
22.04.2020,0.2,Vivid-Grove,Commander-2015
23.04.2020,0.49,Vivid-Grove,Commander-2015
24.04.2020,0.24,Vivid-Grove,Commander-2015
